date,is_open,tdid,did
20001005,0,10178,100279
20001006,0,10178,100280
20001007,0,10178,100281
20001008,0,10178,100282
20001009,1,10179,100283
20001010,1,10180,100284
20001011,1,10181,100285
20001012,1,10182,100286
20001013,1,10183,100287
20001014,0,10183,100288
20001015,0,10183,100289
20001016,1,10184,100290
20001017,1,10185,100291
20001018,1,10186,100292
20001019,1,10187,100293
20001020,1,10188,100294
20001021,0,10188,100295
20001022,0,10188,100296
20001023,1,10189,100297
20001024,1,10190,100298
20001025,1,10191,100299
20001026,1,10192,100300
20001027,1,10193,100301
20001028,0,10193,100302
20001029,0,10193,100303
20001030,1,10194,100304
20001031,1,10195,100305
20001101,1,10196,100306
20001102,1,10197,100307
20001103,1,10198,100308
20001104,0,10198,100309
20001105,0,10198,100310
20001106,1,10199,100311
20001107,1,10200,100312
20001108,1,10201,100313
20001109,1,10202,100314
20001110,1,10203,100315
20001111,0,10203,100316
20001112,0,10203,100317
20001113,1,10204,100318
20001114,1,10205,100319
20001115,1,10206,100320
20001116,1,10207,100321
20001117,1,10208,100322
20001118,0,10208,100323
20001119,0,10208,100324
20001120,1,10209,100325
20001121,1,10210,100326
20001122,1,10211,100327
20001123,1,10212,100328
20001124,1,10213,100329
20001125,0,10213,100330
20001126,0,10213,100331
20001127,1,10214,100332
20001128,1,10215,100333
20001129,1,10216,100334
20001130,1,10217,100335
20001201,1,10218,100336
20001202,0,10218,100337
20001203,0,10218,100338
20001204,1,10219,100339
20001205,1,10220,100340
20001206,1,10221,100341
20001207,1,10222,100342
20001208,1,10223,100343
20001209,0,10223,100344
20001210,0,10223,100345
20001211,1,10224,100346
20001212,1,10225,100347
20001213,1,10226,100348
20001214,1,10227,100349
20001215,1,10228,100350
20001216,0,10228,100351
20001217,0,10228,100352
20001218,1,10229,100353
20001219,1,10230,100354
20001220,1,10231,100355
20001221,1,10232,100356
20001222,1,10233,100357
20001223,0,10233,100358
20001224,0,10233,100359
20001225,1,10234,100360
20001226,1,10235,100361
20001227,1,10236,100362
20001228,1,10237,100363
20001229,1,10238,100364
20001230,0,10238,100365
20001231,0,10238,100366
20010101,0,10238,100367
20010102,1,10239,100368
20010103,1,10240,100369
20010104,1,10241,100370
20010105,1,10242,100371
20010106,0,10242,100372
20010107,0,10242,100373
20010108,1,10243,100374
20010109,1,10244,100375
20010110,1,10245,100376
20010111,1,10246,100377
20010112,1,10247,100378
20010113,0,10247,100379
20010114,0,10247,100380
20010115,1,10248,100381
20010116,1,10249,100382
20010117,1,10250,100383
20010118,1,10251,100384
20010119,1,10252,100385
20010120,0,10252,100386
20010121,0,10252,100387
20010122,0,10252,100388
20010123,0,10252,100389
20010124,0,10252,100390
20010125,0,10252,100391
20010126,0,10252,100392
20010127,0,10252,100393
20010128,0,10252,100394
20010129,0,10252,100395
20010130,0,10252,100396
20010131,0,10252,100397
20010201,0,10252,100398
20010202,0,10252,100399
20010203,0,10252,100400
20010204,0,10252,100401
20010205,1,10253,100402
20010206,1,10254,100403
20010207,1,10255,100404
20010208,1,10256,100405
20010209,1,10257,100406
20010210,0,10257,100407
20010211,0,10257,100408
20010212,1,10258,100409
20010213,1,10259,100410
20010214,1,10260,100411
20010215,1,10261,100412
20010216,1,10262,100413
20010217,0,10262,100414
20010218,0,10262,100415
20010219,1,10263,100416
20010220,1,10264,100417
20010221,1,10265,100418
20010222,1,10266,100419
20010223,1,10267,100420
20010224,0,10267,100421
20010225,0,10267,100422
20010226,1,10268,100423
20010227,1,10269,100424
20010228,1,10270,100425
20010301,1,10271,100426
20010302,1,10272,100427
20010303,0,10272,100428
20010304,0,10272,100429
20010305,1,10273,100430
20010306,1,10274,100431
20010307,1,10275,100432
20010308,1,10276,100433
20010309,1,10277,100434
20010310,0,10277,100435
20010311,0,10277,100436
20010312,1,10278,100437
20010313,1,10279,100438
20010314,1,10280,100439
20010315,1,10281,100440
20010316,1,10282,100441
20010317,0,10282,100442
20010318,0,10282,100443
20010319,1,10283,100444
20010320,1,10284,100445
20010321,1,10285,100446
20010322,1,10286,100447
20010323,1,10287,100448
20010324,0,10287,100449
20010325,0,10287,100450
20010326,1,10288,100451
20010327,1,10289,100452
20010328,1,10290,100453
20010329,1,10291,100454
20010330,1,10292,100455
20010331,0,10292,100456
20010401,0,10292,100457
20010402,1,10293,100458
20010403,1,10294,100459
20010404,1,10295,100460
20010405,1,10296,100461
20010406,1,10297,100462
20010407,0,10297,100463
20010408,0,10297,100464
20010409,1,10298,100465
20010410,1,10299,100466
20010411,1,10300,100467
20010412,1,10301,100468
20010413,1,10302,100469
20010414,0,10302,100470
20010415,0,10302,100471
20010416,1,10303,100472
20010417,1,10304,100473
20010418,1,10305,100474
20010419,1,10306,100475
20010420,1,10307,100476
20010421,0,10307,100477
20010422,0,10307,100478
20010423,1,10308,100479
20010424,1,10309,100480
20010425,1,10310,100481
20010426,1,10311,100482
20010427,1,10312,100483
20010428,0,10312,100484
20010429,0,10312,100485
20010430,1,10313,100486
20010501,0,10313,100487
20010502,0,10313,100488
20010503,0,10313,100489
20010504,0,10313,100490
20010505,0,10313,100491
20010506,0,10313,100492
20010507,0,10313,100493
20010508,1,10314,100494
20010509,1,10315,100495
20010510,1,10316,100496
20010511,1,10317,100497
20010512,0,10317,100498
20010513,0,10317,100499
20010514,1,10318,100500
20010515,1,10319,100501
20010516,1,10320,100502
20010517,1,10321,100503
20010518,1,10322,100504
20010519,0,10322,100505
20010520,0,10322,100506
20010521,1,10323,100507
20010522,1,10324,100508
20010523,1,10325,100509
20010524,1,10326,100510
20010525,1,10327,100511
20010526,0,10327,100512
20010527,0,10327,100513
20010528,1,10328,100514
20010529,1,10329,100515
20010530,1,10330,100516
20010531,1,10331,100517
20010601,1,10332,100518
20010602,0,10332,100519
20010603,0,10332,100520
20010604,1,10333,100521
20010605,1,10334,100522
20010606,1,10335,100523
20010607,1,10336,100524
20010608,1,10337,100525
20010609,0,10337,100526
20010610,0,10337,100527
20010611,1,10338,100528
20010612,1,10339,100529
20010613,1,10340,100530
20010614,1,10341,100531
20010615,1,10342,100532
20010616,0,10342,100533
20010617,0,10342,100534
20010618,1,10343,100535
20010619,1,10344,100536
20010620,1,10345,100537
20010621,1,10346,100538
20010622,1,10347,100539
20010623,0,10347,100540
20010624,0,10347,100541
20010625,1,10348,100542
20010626,1,10349,100543
20010627,1,10350,100544
20010628,1,10351,100545
20010629,1,10352,100546
20010630,0,10352,100547
20010701,0,10352,100548
20010702,1,10353,100549
20010703,1,10354,100550
20010704,1,10355,100551
20010705,1,10356,100552
20010706,1,10357,100553
20010707,0,10357,100554
20010708,0,10357,100555
20010709,1,10358,100556
20010710,1,10359,100557
20010711,1,10360,100558
20010712,1,10361,100559
20010713,1,10362,100560
20010714,0,10362,100561
20010715,0,10362,100562
20010716,1,10363,100563
20010717,1,10364,100564
20010718,1,10365,100565
20010719,1,10366,100566
20010720,1,10367,100567
20010721,0,10367,100568
20010722,0,10367,100569
20010723,1,10368,100570
20010724,1,10369,100571
20010725,1,10370,100572
20010726,1,10371,100573
20010727,1,10372,100574
20010728,0,10372,100575
20010729,0,10372,100576
20010730,1,10373,100577
20010731,1,10374,100578
20010801,1,10375,100579
20010802,1,10376,100580
20010803,1,10377,100581
20010804,0,10377,100582
20010805,0,10377,100583
20010806,1,10378,100584
20010807,1,10379,100585
20010808,1,10380,100586
20010809,1,10381,100587
20010810,1,10382,100588
20010811,0,10382,100589
20010812,0,10382,100590
20010813,1,10383,100591
20010814,1,10384,100592
20010815,1,10385,100593
20010816,1,10386,100594
20010817,1,10387,100595
20010818,0,10387,100596
20010819,0,10387,100597
20010820,1,10388,100598
20010821,1,10389,100599
20010822,1,10390,100600
20010823,1,10391,100601
20010824,1,10392,100602
20010825,0,10392,100603
20010826,0,10392,100604
20010827,1,10393,100605
20010828,1,10394,100606
20010829,1,10395,100607
20010830,1,10396,100608
20010831,1,10397,100609
20010901,0,10397,100610
20010902,0,10397,100611
20010903,1,10398,100612
20010904,1,10399,100613
20010905,1,10400,100614
20010906,1,10401,100615
20010907,1,10402,100616
20010908,0,10402,100617
20010909,0,10402,100618
20010910,1,10403,100619
20010911,1,10404,100620
20010912,1,10405,100621
20010913,1,10406,100622
20010914,1,10407,100623
20010915,0,10407,100624
20010916,0,10407,100625
20010917,1,10408,100626
20010918,1,10409,100627
20010919,1,10410,100628
20010920,1,10411,100629
20010921,1,10412,100630
20010922,0,10412,100631
20010923,0,10412,100632
20010924,1,10413,100633
20010925,1,10414,100634
20010926,1,10415,100635
20010927,1,10416,100636
20010928,1,10417,100637
20010929,0,10417,100638
20010930,0,10417,100639
20011001,0,10417,100640
20011002,0,10417,100641
20011003,0,10417,100642
20011004,0,10417,100643
20011005,0,10417,100644
20011006,0,10417,100645
20011007,0,10417,100646
20011008,1,10418,100647
20011009,1,10419,100648
20011010,1,10420,100649
20011011,1,10421,100650
20011012,1,10422,100651
20011013,0,10422,100652
20011014,0,10422,100653
20011015,1,10423,100654
20011016,1,10424,100655
20011017,1,10425,100656
20011018,1,10426,100657
20011019,1,10427,100658
20011020,0,10427,100659
20011021,0,10427,100660
20011022,1,10428,100661
20011023,1,10429,100662
20011024,1,10430,100663
20011025,1,10431,100664
20011026,1,10432,100665
20011027,0,10432,100666
20011028,0,10432,100667
20011029,1,10433,100668
20011030,1,10434,100669
20011031,1,10435,100670
20011101,1,10436,100671
20011102,1,10437,100672
20011103,0,10437,100673
20011104,0,10437,100674
20011105,1,10438,100675
20011106,1,10439,100676
20011107,1,10440,100677
20011108,1,10441,100678
20011109,1,10442,100679
20011110,0,10442,100680
20011111,0,10442,100681
20011112,1,10443,100682
20011113,1,10444,100683
20011114,1,10445,100684
20011115,1,10446,100685
20011116,1,10447,100686
20011117,0,10447,100687
20011118,0,10447,100688
20011119,1,10448,100689
20011120,1,10449,100690
20011121,1,10450,100691
20011122,1,10451,100692
20011123,1,10452,100693
20011124,0,10452,100694
20011125,0,10452,100695
20011126,1,10453,100696
20011127,1,10454,100697
20011128,1,10455,100698
20011129,1,10456,100699
20011130,1,10457,100700
20011201,0,10457,100701
20011202,0,10457,100702
20011203,1,10458,100703
20011204,1,10459,100704
20011205,1,10460,100705
20011206,1,10461,100706
20011207,1,10462,100707
20011208,0,10462,100708
20011209,0,10462,100709
20011210,1,10463,100710
20011211,1,10464,100711
20011212,1,10465,100712
20011213,1,10466,100713
20011214,1,10467,100714
20011215,0,10467,100715
20011216,0,10467,100716
20011217,1,10468,100717
20011218,1,10469,100718
20011219,1,10470,100719
20011220,1,10471,100720
20011221,1,10472,100721
20011222,0,10472,100722
20011223,0,10472,100723
20011224,1,10473,100724
20011225,1,10474,100725
20011226,1,10475,100726
20011227,1,10476,100727
20011228,1,10477,100728
20011229,0,10477,100729
20011230,0,10477,100730
20011231,1,10478,100731
20020101,0,10478,100732
20020102,0,10478,100733
20020103,0,10478,100734
20020104,1,10479,100735
20020105,0,10479,100736
20020106,0,10479,100737
20020107,1,10480,100738
20020108,1,10481,100739
20020109,1,10482,100740
20020110,1,10483,100741
20020111,1,10484,100742
20020112,0,10484,100743
20020113,0,10484,100744
20020114,1,10485,100745
20020115,1,10486,100746
20020116,1,10487,100747
20020117,1,10488,100748
20020118,1,10489,100749
20020119,0,10489,100750
20020120,0,10489,100751
20020121,1,10490,100752
20020122,1,10491,100753
20020123,1,10492,100754
20020124,1,10493,100755
20020125,1,10494,100756
20020126,0,10494,100757
20020127,0,10494,100758
20020128,1,10495,100759
20020129,1,10496,100760
20020130,1,10497,100761
20020131,1,10498,100762
20020201,1,10499,100763
20020202,0,10499,100764
20020203,0,10499,100765
20020204,1,10500,100766
20020205,1,10501,100767
20020206,1,10502,100768
20020207,1,10503,100769
20020208,1,10504,100770
20020209,0,10504,100771
20020210,0,10504,100772
20020211,0,10504,100773
20020212,0,10504,100774
20020213,0,10504,100775
20020214,0,10504,100776
20020215,0,10504,100777
20020216,0,10504,100778
20020217,0,10504,100779
20020218,0,10504,100780
20020219,0,10504,100781
20020220,0,10504,100782
20020221,0,10504,100783
20020222,0,10504,100784
20020223,0,10504,100785
20020224,0,10504,100786
20020225,1,10505,100787
20020226,1,10506,100788
20020227,1,10507,100789
20020228,1,10508,100790
20020301,1,10509,100791
20020302,0,10509,100792
20020303,0,10509,100793
20020304,1,10510,100794
20020305,1,10511,100795
20020306,1,10512,100796
20020307,1,10513,100797
20020308,1,10514,100798
20020309,0,10514,100799
20020310,0,10514,100800
20020311,1,10515,100801
20020312,1,10516,100802
20020313,1,10517,100803
20020314,1,10518,100804
20020315,1,10519,100805
20020316,0,10519,100806
20020317,0,10519,100807
20020318,1,10520,100808
20020319,1,10521,100809
20020320,1,10522,100810
20020321,1,10523,100811
20020322,1,10524,100812
20020323,0,10524,100813
20020324,0,10524,100814
20020325,1,10525,100815
20020326,1,10526,100816
20020327,1,10527,100817
20020328,1,10528,100818
20020329,1,10529,100819
20020330,0,10529,100820
20020331,0,10529,100821
20020401,1,10530,100822
20020402,1,10531,100823
20020403,1,10532,100824
20020404,1,10533,100825
20020405,1,10534,100826
20020406,0,10534,100827
20020407,0,10534,100828
20020408,1,10535,100829
20020409,1,10536,100830
20020410,1,10537,100831
20020411,1,10538,100832
20020412,1,10539,100833
20020413,0,10539,100834
20020414,0,10539,100835
20020415,1,10540,100836
20020416,1,10541,100837
20020417,1,10542,100838
20020418,1,10543,100839
20020419,1,10544,100840
20020420,0,10544,100841
20020421,0,10544,100842
20020422,1,10545,100843
20020423,1,10546,100844
20020424,1,10547,100845
20020425,1,10548,100846
20020426,1,10549,100847
20020427,0,10549,100848
20020428,0,10549,100849
20020429,1,10550,100850
20020430,1,10551,100851
20020501,0,10551,100852
20020502,0,10551,100853
20020503,0,10551,100854
20020504,0,10551,100855
20020505,0,10551,100856
20020506,0,10551,100857
20020507,0,10551,100858
20020508,1,10552,100859
20020509,1,10553,100860
20020510,1,10554,100861
20020511,0,10554,100862
20020512,0,10554,100863
20020513,1,10555,100864
20020514,1,10556,100865
20020515,1,10557,100866
20020516,1,10558,100867
20020517,1,10559,100868
20020518,0,10559,100869
20020519,0,10559,100870
20020520,1,10560,100871
20020521,1,10561,100872
20020522,1,10562,100873
20020523,1,10563,100874
20020524,1,10564,100875
20020525,0,10564,100876
20020526,0,10564,100877
20020527,1,10565,100878
20020528,1,10566,100879
20020529,1,10567,100880
20020530,1,10568,100881
20020531,1,10569,100882
20020601,0,10569,100883
20020602,0,10569,100884
20020603,1,10570,100885
20020604,1,10571,100886
20020605,1,10572,100887
20020606,1,10573,100888
20020607,1,10574,100889
20020608,0,10574,100890
20020609,0,10574,100891
20020610,1,10575,100892
20020611,1,10576,100893
20020612,1,10577,100894
20020613,1,10578,100895
20020614,1,10579,100896
20020615,0,10579,100897
20020616,0,10579,100898
20020617,1,10580,100899
20020618,1,10581,100900
20020619,1,10582,100901
20020620,1,10583,100902
20020621,1,10584,100903
20020622,0,10584,100904
20020623,0,10584,100905
20020624,1,10585,100906
20020625,1,10586,100907
20020626,1,10587,100908
20020627,1,10588,100909
20020628,1,10589,100910
20020629,0,10589,100911
20020630,0,10589,100912
20020701,1,10590,100913
20020702,1,10591,100914
20020703,1,10592,100915
20020704,1,10593,100916
20020705,1,10594,100917
20020706,0,10594,100918
20020707,0,10594,100919
20020708,1,10595,100920
20020709,1,10596,100921
20020710,1,10597,100922
20020711,1,10598,100923
20020712,1,10599,100924
20020713,0,10599,100925
20020714,0,10599,100926
20020715,1,10600,100927
20020716,1,10601,100928
20020717,1,10602,100929
20020718,1,10603,100930
20020719,1,10604,100931
20020720,0,10604,100932
20020721,0,10604,100933
20020722,1,10605,100934
20020723,1,10606,100935
20020724,1,10607,100936
20020725,1,10608,100937
20020726,1,10609,100938
20020727,0,10609,100939
20020728,0,10609,100940
20020729,1,10610,100941
20020730,1,10611,100942
20020731,1,10612,100943
20020801,1,10613,100944
20020802,1,10614,100945
20020803,0,10614,100946
20020804,0,10614,100947
20020805,1,10615,100948
20020806,1,10616,100949
20020807,1,10617,100950
20020808,1,10618,100951
20020809,1,10619,100952
20020810,0,10619,100953
20020811,0,10619,100954
20020812,1,10620,100955
20020813,1,10621,100956
20020814,1,10622,100957
20020815,1,10623,100958
20020816,1,10624,100959
20020817,0,10624,100960
20020818,0,10624,100961
20020819,1,10625,100962
20020820,1,10626,100963
20020821,1,10627,100964
20020822,1,10628,100965
20020823,1,10629,100966
20020824,0,10629,100967
20020825,0,10629,100968
20020826,1,10630,100969
20020827,1,10631,100970
20020828,1,10632,100971
20020829,1,10633,100972
20020830,1,10634,100973
20020831,0,10634,100974
20020901,0,10634,100975
20020902,1,10635,100976
20020903,1,10636,100977
20020904,1,10637,100978
20020905,1,10638,100979
20020906,1,10639,100980
20020907,0,10639,100981
20020908,0,10639,100982
20020909,1,10640,100983
20020910,1,10641,100984
20020911,1,10642,100985
20020912,1,10643,100986
20020913,1,10644,100987
20020914,0,10644,100988
20020915,0,10644,100989
20020916,1,10645,100990
20020917,1,10646,100991
20020918,1,10647,100992
20020919,1,10648,100993
20020920,1,10649,100994
20020921,0,10649,100995
20020922,0,10649,100996
20020923,1,10650,100997
20020924,1,10651,100998
20020925,1,10652,100999
20020926,1,10653,101000
20020927,1,10654,101001
20020928,0,10654,101002
20020929,0,10654,101003
20020930,0,10654,101004
20021001,0,10654,101005
20021002,0,10654,101006
20021003,0,10654,101007
20021004,0,10654,101008
20021005,0,10654,101009
20021006,0,10654,101010
20021007,0,10654,101011
20021008,1,10655,101012
20021009,1,10656,101013
20021010,1,10657,101014
20021011,1,10658,101015
20021012,0,10658,101016
20021013,0,10658,101017
20021014,1,10659,101018
20021015,1,10660,101019
20021016,1,10661,101020
20021017,1,10662,101021
20021018,1,10663,101022
20021019,0,10663,101023
20021020,0,10663,101024
20021021,1,10664,101025
20021022,1,10665,101026
20021023,1,10666,101027
20021024,1,10667,101028
20021025,1,10668,101029
20021026,0,10668,101030
20021027,0,10668,101031
20021028,1,10669,101032
20021029,1,10670,101033
20021030,1,10671,101034
20021031,1,10672,101035
20021101,1,10673,101036
20021102,0,10673,101037
20021103,0,10673,101038
20021104,1,10674,101039
20021105,1,10675,101040
20021106,1,10676,101041
20021107,1,10677,101042
20021108,1,10678,101043
20021109,0,10678,101044
20021110,0,10678,101045
20021111,1,10679,101046
20021112,1,10680,101047
20021113,1,10681,101048
20021114,1,10682,101049
20021115,1,10683,101050
20021116,0,10683,101051
20021117,0,10683,101052
20021118,1,10684,101053
20021119,1,10685,101054
20021120,1,10686,101055
20021121,1,10687,101056
20021122,1,10688,101057
20021123,0,10688,101058
20021124,0,10688,101059
20021125,1,10689,101060
20021126,1,10690,101061
20021127,1,10691,101062
20021128,1,10692,101063
20021129,1,10693,101064
20021130,0,10693,101065
20021201,0,10693,101066
20021202,1,10694,101067
20021203,1,10695,101068
20021204,1,10696,101069
20021205,1,10697,101070
20021206,1,10698,101071
20021207,0,10698,101072
20021208,0,10698,101073
20021209,1,10699,101074
20021210,1,10700,101075
20021211,1,10701,101076
20021212,1,10702,101077
20021213,1,10703,101078
20021214,0,10703,101079
20021215,0,10703,101080
20021216,1,10704,101081
20021217,1,10705,101082
20021218,1,10706,101083
20021219,1,10707,101084
20021220,1,10708,101085
20021221,0,10708,101086
20021222,0,10708,101087
20021223,1,10709,101088
20021224,1,10710,101089
20021225,1,10711,101090
20021226,1,10712,101091
20021227,1,10713,101092
20021228,0,10713,101093
20021229,0,10713,101094
20021230,1,10714,101095
20021231,1,10715,101096
20030101,0,10715,101097
20030102,1,10716,101098
20030103,1,10717,101099
20030104,0,10717,101100
20030105,0,10717,101101
20030106,1,10718,101102
20030107,1,10719,101103
20030108,1,10720,101104
20030109,1,10721,101105
20030110,1,10722,101106
20030111,0,10722,101107
20030112,0,10722,101108
20030113,1,10723,101109
20030114,1,10724,101110
20030115,1,10725,101111
20030116,1,10726,101112
20030117,1,10727,101113
20030118,0,10727,101114
20030119,0,10727,101115
20030120,1,10728,101116
20030121,1,10729,101117
20030122,1,10730,101118
20030123,1,10731,101119
20030124,1,10732,101120
20030125,0,10732,101121
20030126,0,10732,101122
20030127,1,10733,101123
20030128,1,10734,101124
20030129,1,10735,101125
20030130,0,10735,101126
20030131,0,10735,101127
20030201,0,10735,101128
20030202,0,10735,101129
20030203,0,10735,101130
20030204,0,10735,101131
20030205,0,10735,101132
20030206,0,10735,101133
20030207,0,10735,101134
20030208,0,10735,101135
20030209,0,10735,101136
20030210,1,10736,101137
20030211,1,10737,101138
20030212,1,10738,101139
20030213,1,10739,101140
20030214,1,10740,101141
20030215,0,10740,101142
20030216,0,10740,101143
20030217,1,10741,101144
20030218,1,10742,101145
20030219,1,10743,101146
20030220,1,10744,101147
20030221,1,10745,101148
20030222,0,10745,101149
20030223,0,10745,101150
20030224,1,10746,101151
20030225,1,10747,101152
20030226,1,10748,101153
20030227,1,10749,101154
20030228,1,10750,101155
20030301,0,10750,101156
20030302,0,10750,101157
20030303,1,10751,101158
20030304,1,10752,101159
20030305,1,10753,101160
20030306,1,10754,101161
20030307,1,10755,101162
20030308,0,10755,101163
20030309,0,10755,101164
20030310,1,10756,101165
20030311,1,10757,101166
20030312,1,10758,101167
20030313,1,10759,101168
20030314,1,10760,101169
20030315,0,10760,101170
20030316,0,10760,101171
20030317,1,10761,101172
20030318,1,10762,101173
20030319,1,10763,101174
20030320,1,10764,101175
20030321,1,10765,101176
20030322,0,10765,101177
20030323,0,10765,101178
20030324,1,10766,101179
20030325,1,10767,101180
20030326,1,10768,101181
20030327,1,10769,101182
20030328,1,10770,101183
20030329,0,10770,101184
20030330,0,10770,101185
20030331,1,10771,101186
20030401,1,10772,101187
20030402,1,10773,101188
20030403,1,10774,101189
20030404,1,10775,101190
20030405,0,10775,101191
20030406,0,10775,101192
20030407,1,10776,101193
20030408,1,10777,101194
20030409,1,10778,101195
20030410,1,10779,101196
20030411,1,10780,101197
20030412,0,10780,101198
20030413,0,10780,101199
20030414,1,10781,101200
20030415,1,10782,101201
20030416,1,10783,101202
20030417,1,10784,101203
20030418,1,10785,101204
20030419,0,10785,101205
20030420,0,10785,101206
20030421,1,10786,101207
20030422,1,10787,101208
20030423,1,10788,101209
20030424,1,10789,101210
20030425,1,10790,101211
20030426,0,10790,101212
20030427,0,10790,101213
20030428,1,10791,101214
20030429,1,10792,101215
20030430,1,10793,101216
20030501,0,10793,101217
20030502,0,10793,101218
20030503,0,10793,101219
20030504,0,10793,101220
20030505,0,10793,101221
20030506,0,10793,101222
20030507,0,10793,101223
20030508,0,10793,101224
20030509,0,10793,101225
20030510,0,10793,101226
20030511,0,10793,101227
20030512,1,10794,101228
20030513,1,10795,101229
20030514,1,10796,101230
20030515,1,10797,101231
20030516,1,10798,101232
20030517,0,10798,101233
20030518,0,10798,101234
20030519,1,10799,101235
20030520,1,10800,101236
20030521,1,10801,101237
20030522,1,10802,101238
20030523,1,10803,101239
20030524,0,10803,101240
20030525,0,10803,101241
20030526,1,10804,101242
20030527,1,10805,101243
20030528,1,10806,101244
20030529,1,10807,101245
20030530,1,10808,101246
20030531,0,10808,101247
20030601,0,10808,101248
20030602,1,10809,101249
20030603,1,10810,101250
20030604,1,10811,101251
20030605,1,10812,101252
20030606,1,10813,101253
20030607,0,10813,101254
20030608,0,10813,101255
20030609,1,10814,101256
20030610,1,10815,101257
20030611,1,10816,101258
20030612,1,10817,101259
20030613,1,10818,101260
20030614,0,10818,101261
20030615,0,10818,101262
20030616,1,10819,101263
20030617,1,10820,101264
20030618,1,10821,101265
20030619,1,10822,101266
20030620,1,10823,101267
20030621,0,10823,101268
20030622,0,10823,101269
20030623,1,10824,101270
20030624,1,10825,101271
20030625,1,10826,101272
20030626,1,10827,101273
20030627,1,10828,101274
20030628,0,10828,101275
20030629,0,10828,101276
20030630,1,10829,101277
20030701,1,10830,101278
20030702,1,10831,101279
20030703,1,10832,101280
20030704,1,10833,101281
20030705,0,10833,101282
20030706,0,10833,101283
20030707,1,10834,101284
20030708,1,10835,101285
20030709,1,10836,101286
20030710,1,10837,101287
20030711,1,10838,101288
20030712,0,10838,101289
20030713,0,10838,101290
20030714,1,10839,101291
20030715,1,10840,101292
20030716,1,10841,101293
20030717,1,10842,101294
20030718,1,10843,101295
20030719,0,10843,101296
20030720,0,10843,101297
20030721,1,10844,101298
20030722,1,10845,101299
20030723,1,10846,101300
20030724,1,10847,101301
20030725,1,10848,101302
20030726,0,10848,101303
20030727,0,10848,101304
20030728,1,10849,101305
20030729,1,10850,101306
20030730,1,10851,101307
20030731,1,10852,101308
20030801,1,10853,101309
20030802,0,10853,101310
20030803,0,10853,101311
20030804,1,10854,101312
20030805,1,10855,101313
20030806,1,10856,101314
20030807,1,10857,101315
20030808,1,10858,101316
20030809,0,10858,101317
20030810,0,10858,101318
20030811,1,10859,101319
20030812,1,10860,101320
20030813,1,10861,101321
20030814,1,10862,101322
20030815,1,10863,101323
20030816,0,10863,101324
20030817,0,10863,101325
20030818,1,10864,101326
20030819,1,10865,101327
20030820,1,10866,101328
20030821,1,10867,101329
20030822,1,10868,101330
20030823,0,10868,101331
20030824,0,10868,101332
20030825,1,10869,101333
20030826,1,10870,101334
20030827,1,10871,101335
20030828,1,10872,101336
20030829,1,10873,101337
20030830,0,10873,101338
20030831,0,10873,101339
20030901,1,10874,101340
20030902,1,10875,101341
20030903,1,10876,101342
20030904,1,10877,101343
20030905,1,10878,101344
20030906,0,10878,101345
20030907,0,10878,101346
20030908,1,10879,101347
20030909,1,10880,101348
20030910,1,10881,101349
20030911,1,10882,101350
20030912,1,10883,101351
20030913,0,10883,101352
20030914,0,10883,101353
20030915,1,10884,101354
20030916,1,10885,101355
20030917,1,10886,101356
20030918,1,10887,101357
20030919,1,10888,101358
20030920,0,10888,101359
20030921,0,10888,101360
20030922,1,10889,101361
20030923,1,10890,101362
20030924,1,10891,101363
20030925,1,10892,101364
20030926,1,10893,101365
20030927,0,10893,101366
20030928,0,10893,101367
20030929,1,10894,101368
20030930,1,10895,101369
20031001,0,10895,101370
20031002,0,10895,101371
20031003,0,10895,101372
20031004,0,10895,101373
20031005,0,10895,101374
20031006,0,10895,101375
20031007,0,10895,101376
20031008,1,10896,101377
20031009,1,10897,101378
20031010,1,10898,101379
20031011,0,10898,101380
20031012,0,10898,101381
20031013,1,10899,101382
20031014,1,10900,101383
20031015,1,10901,101384
20031016,1,10902,101385
20031017,1,10903,101386
20031018,0,10903,101387
20031019,0,10903,101388
20031020,1,10904,101389
20031021,1,10905,101390
20031022,1,10906,101391
20031023,1,10907,101392
20031024,1,10908,101393
20031025,0,10908,101394
20031026,0,10908,101395
20031027,1,10909,101396
20031028,1,10910,101397
20031029,1,10911,101398
20031030,1,10912,101399
20031031,1,10913,101400
20031101,0,10913,101401
20031102,0,10913,101402
20031103,1,10914,101403
20031104,1,10915,101404
20031105,1,10916,101405
20031106,1,10917,101406
20031107,1,10918,101407
20031108,0,10918,101408
20031109,0,10918,101409
20031110,1,10919,101410
20031111,1,10920,101411
20031112,1,10921,101412
20031113,1,10922,101413
20031114,1,10923,101414
20031115,0,10923,101415
20031116,0,10923,101416
20031117,1,10924,101417
20031118,1,10925,101418
20031119,1,10926,101419
20031120,1,10927,101420
20031121,1,10928,101421
20031122,0,10928,101422
20031123,0,10928,101423
20031124,1,10929,101424
20031125,1,10930,101425
20031126,1,10931,101426
20031127,1,10932,101427
20031128,1,10933,101428
20031129,0,10933,101429
20031130,0,10933,101430
20031201,1,10934,101431
20031202,1,10935,101432
20031203,1,10936,101433
20031204,1,10937,101434
20031205,1,10938,101435
20031206,0,10938,101436
20031207,0,10938,101437
20031208,1,10939,101438
20031209,1,10940,101439
20031210,1,10941,101440
20031211,1,10942,101441
20031212,1,10943,101442
20031213,0,10943,101443
