ts_code,symbol,name,list_date,list_status
002164.SZ,002164,宁波东力,20070823,L
002165.SZ,002165,红宝丽,20070913,L
002166.SZ,002166,莱茵生物,20070913,L
002167.SZ,002167,东方锆业,20070913,L
002168.SZ,002168,惠程科技,20070919,L
002169.SZ,002169,智光电气,20070919,L
002170.SZ,002170,芭田股份,20070919,L
002171.SZ,002171,楚江新材,20070921,L
002172.SZ,002172,澳洋健康,20070921,L
002173.SZ,002173,创新医疗,20070925,L
002174.SZ,002174,游族网络,20070925,L
002175.SZ,002175,*ST东网,20071012,L
002176.SZ,002176,江特电机,20071012,L
002177.SZ,002177,御银股份,20071101,L
002178.SZ,002178,延华智能,20071101,L
002179.SZ,002179,中航光电,20071101,L
002180.SZ,002180,纳思达,20071113,L
002181.SZ,002181,粤传媒,20071116,L
002182.SZ,002182,云海金属,20071113,L
002183.SZ,002183,怡亚通,20071113,L
002184.SZ,002184,海得控制,20071116,L
002185.SZ,002185,华天科技,20071120,L
002186.SZ,002186,全聚德,20071120,L
002187.SZ,002187,广百股份,20071122,L
002188.SZ,002188,*ST巴士,20071122,L
002189.SZ,002189,中光学,20071203,L
002190.SZ,002190,成飞集成,20071203,L
002191.SZ,002191,劲嘉股份,20071205,L
002192.SZ,002192,融捷股份,20071205,L
002193.SZ,002193,如意集团,20071207,L
002194.SZ,002194,武汉凡谷,20071207,L
002195.SZ,002195,二三四五,20071212,L
002196.SZ,002196,方正电机,20071212,L
002197.SZ,002197,证通电子,20071218,L
002198.SZ,002198,嘉应制药,20071218,L
002199.SZ,002199,东晶电子,20071221,L
002200.SZ,002200,ST云投,20071221,L
002201.SZ,002201,正威新材,20071226,L
002202.SZ,002202,金风科技,20071226,L
002203.SZ,002203,海亮股份,20080116,L
002204.SZ,002204,大连重工,20080116,L
002205.SZ,002205,国统股份,20080123,L
002206.SZ,002206,海利得,20080123,L
002207.SZ,002207,准油股份,20080128,L
002208.SZ,002208,合肥城建,20080128,L
002209.SZ,002209,达意隆,20080130,L
002210.SZ,002210,*ST飞马,20080130,L
002211.SZ,002211,宏达新材,20080201,L
002212.SZ,002212,天融信,20080201,L
002213.SZ,002213,大为股份,20080201,L
002214.SZ,002214,大立科技,20080218,L
002215.SZ,002215,诺普信,20080218,L
002216.SZ,002216,三全食品,20080220,L
002217.SZ,002217,合力泰,20080220,L
002218.SZ,002218,拓日新能,20080228,L
002219.SZ,002219,*ST恒康,20080306,L
002221.SZ,002221,东华能源,20080306,L
002222.SZ,002222,福晶科技,20080319,L
002223.SZ,002223,鱼跃医疗,20080418,L
002224.SZ,002224,三力士,20080425,L
002225.SZ,002225,濮耐股份,20080425,L
002226.SZ,002226,江南化工,20080506,L
002227.SZ,002227,奥特迅,20080506,L
002228.SZ,002228,合兴包装,20080508,L
002229.SZ,002229,鸿博股份,20080508,L
002230.SZ,002230,科大讯飞,20080512,L
002231.SZ,002231,奥维通信,20080512,L
002232.SZ,002232,启明信息,20080509,L
002233.SZ,002233,塔牌集团,20080516,L
002234.SZ,002234,民和股份,20080516,L
002235.SZ,002235,安妮股份,20080516,L
002236.SZ,002236,大华股份,20080520,L
002237.SZ,002237,恒邦股份,20080520,L
002238.SZ,002238,天威视讯,20080526,L
002239.SZ,002239,奥特佳,20080522,L
002240.SZ,002240,盛新锂能,20080523,L
002241.SZ,002241,歌尔股份,20080522,L
002242.SZ,002242,九阳股份,20080528,L
002243.SZ,002243,力合科创,20080528,L
002244.SZ,002244,滨江集团,20080529,L
002245.SZ,002245,蔚蓝锂芯,20080605,L
002246.SZ,002246,北化股份,20080605,L
002247.SZ,002247,聚力文化,20080612,L
002248.SZ,002248,华东数控,20080612,L
002249.SZ,002249,大洋电机,20080619,L
002250.SZ,002250,联化科技,20080619,L
002251.SZ,002251,步步高,20080619,L
002252.SZ,002252,上海莱士,20080623,L
002253.SZ,002253,川大智胜,20080623,L
002254.SZ,002254,泰和新材,20080625,L
002255.SZ,002255,海陆重工,20080625,L
002256.SZ,002256,兆新股份,20080625,L
002258.SZ,002258,利尔化学,20080708,L
002259.SZ,002259,ST升达,20080716,L
002261.SZ,002261,拓维信息,20080723,L
002262.SZ,002262,恩华药业,20080723,L
002263.SZ,002263,大东南,20080728,L
002264.SZ,002264,新华都,20080731,L
002265.SZ,002265,西仪股份,20080806,L
002266.SZ,002266,浙富控股,20080806,L
002267.SZ,002267,陕天然气,20080813,L
002268.SZ,002268,卫士通,20080811,L
002269.SZ,002269,美邦服饰,20080828,L
002270.SZ,002270,华明装备,20080905,L
002271.SZ,002271,东方雨虹,20080910,L
002272.SZ,002272,川润股份,20080919,L
002273.SZ,002273,水晶光电,20080919,L
002274.SZ,002274,华昌化工,20080925,L
002275.SZ,002275,桂林三金,20090710,L
002276.SZ,002276,万马股份,20090710,L
002277.SZ,002277,友阿股份,20090717,L
002278.SZ,002278,神开股份,20090811,L
002279.SZ,002279,久其软件,20090811,L
002280.SZ,002280,联络互动,20090821,L
002281.SZ,002281,光迅科技,20090821,L
002282.SZ,002282,博深股份,20090821,L
002283.SZ,002283,天润工业,20090821,L
002284.SZ,002284,亚太股份,20090828,L
002285.SZ,002285,世联行,20090828,L
002286.SZ,002286,保龄宝,20090828,L
002287.SZ,002287,奇正藏药,20090828,L
002288.SZ,002288,超华科技,20090903,L
002289.SZ,002289,宇顺电子,20090903,L
002290.SZ,002290,禾盛新材,20090903,L
002291.SZ,002291,星期六,20090903,L
002292.SZ,002292,奥飞娱乐,20090910,L
002293.SZ,002293,罗莱生活,20090910,L
002294.SZ,002294,信立泰,20090910,L
002295.SZ,002295,精艺股份,20090929,L
002296.SZ,002296,辉煌科技,20090929,L
002297.SZ,002297,博云新材,20090929,L
002298.SZ,002298,中电兴发,20090929,L
002299.SZ,002299,圣农发展,20091021,L
002300.SZ,002300,太阳电缆,20091021,L
002301.SZ,002301,齐心集团,20091021,L
002302.SZ,002302,西部建设,20091103,L
002303.SZ,002303,美盈森,20091103,L
002304.SZ,002304,洋河股份,20091106,L
002305.SZ,002305,南国置业,20091106,L
002306.SZ,002306,中科云网,20091111,L
002307.SZ,002307,北新路桥,20091111,L
002308.SZ,002308,威创股份,20091127,L
002309.SZ,002309,中利集团,20091127,L
002310.SZ,002310,东方园林,20091127,L
002311.SZ,002311,海大集团,20091127,L
002312.SZ,002312,川发龙蟒,20091203,L
002313.SZ,002313,日海智能,20091203,L
002314.SZ,002314,南山控股,20091203,L
002315.SZ,002315,焦点科技,20091209,L
002316.SZ,002316,亚联发展,20091209,L
002317.SZ,002317,众生药业,20091211,L
002318.SZ,002318,久立特材,20091211,L
002319.SZ,002319,乐通股份,20091211,L
002320.SZ,002320,海峡股份,20091216,L
002321.SZ,002321,*ST华英,20091216,L
002322.SZ,002322,理工环科,20091218,L
002323.SZ,002323,*ST雅博,20091218,L
002324.SZ,002324,普利特,20091218,L
002325.SZ,002325,洪涛股份,20091222,L
002326.SZ,002326,永太科技,20091222,L
002327.SZ,002327,富安娜,20091230,L
002328.SZ,002328,新朋股份,20091230,L
002329.SZ,002329,皇氏集团,20100106,L
002330.SZ,002330,得利斯,20100106,L
002331.SZ,002331,皖通科技,20100106,L
002332.SZ,002332,仙琚制药,20100112,L
002333.SZ,002333,罗普斯金,20100112,L
002334.SZ,002334,英威腾,20100113,L
002335.SZ,002335,科华数据,20100113,L
002336.SZ,002336,人人乐,20100113,L
002337.SZ,002337,赛象科技,20100115,L
002338.SZ,002338,奥普光电,20100115,L
002339.SZ,002339,积成电子,20100122,L
002340.SZ,002340,格林美,20100122,L
002341.SZ,002341,新纶新材,20100122,L
002342.SZ,002342,巨力索具,20100126,L
002343.SZ,002343,慈文传媒,20100126,L
002344.SZ,002344,海宁皮城,20100126,L
002345.SZ,002345,潮宏基,20100128,L
002346.SZ,002346,柘中股份,20100128,L
002347.SZ,002347,泰尔股份,20100128,L
002348.SZ,002348,高乐股份,20100203,L
002349.SZ,002349,精华制药,20100203,L
002350.SZ,002350,北京科锐,20100203,L
002351.SZ,002351,漫步者,20100205,L
002352.SZ,002352,顺丰控股,20100205,L
002353.SZ,002353,杰瑞股份,20100205,L
002354.SZ,002354,天神娱乐,20100209,L
002355.SZ,002355,兴民智通,20100209,L
002356.SZ,002356,*ST赫美,20100209,L
002357.SZ,002357,富临运业,20100210,L
002358.SZ,002358,ST森源,20100210,L
002360.SZ,002360,同德化工,20100303,L
002361.SZ,002361,神剑股份,20100303,L
002362.SZ,002362,汉王科技,20100303,L
002363.SZ,002363,隆基机械,20100305,L
002364.SZ,002364,中恒电气,20100305,L
002365.SZ,002365,永安药业,20100305,L
002366.SZ,002366,台海核电,20100312,L
002367.SZ,002367,康力电梯,20100312,L
002368.SZ,002368,太极股份,20100312,L
002369.SZ,002369,卓翼科技,20100316,L
002370.SZ,002370,亚太药业,20100316,L
002371.SZ,002371,北方华创,20100316,L
002372.SZ,002372,伟星新材,20100318,L
002373.SZ,002373,千方科技,20100318,L
002374.SZ,002374,中锐股份,20100318,L
002375.SZ,002375,亚厦股份,20100323,L
002376.SZ,002376,新北洋,20100323,L
002377.SZ,002377,国创高新,20100323,L
002378.SZ,002378,章源钨业,20100331,L
002379.SZ,002379,宏创控股,20100331,L
002380.SZ,002380,科远智慧,20100331,L
002381.SZ,002381,双箭股份,20100402,L
002382.SZ,002382,蓝帆医疗,20100402,L
002383.SZ,002383,合众思壮,20100402,L
002384.SZ,002384,东山精密,20100409,L
002385.SZ,002385,大北农,20100409,L
002386.SZ,002386,天原股份,20100409,L
002387.SZ,002387,维信诺,20100413,L
002388.SZ,002388,新亚制程,20100413,L
002389.SZ,002389,航天彩虹,20100413,L
002390.SZ,002390,信邦制药,20100416,L
002391.SZ,002391,长青股份,20100416,L
002392.SZ,002392,北京利尔,20100423,L
002393.SZ,002393,力生制药,20100423,L
002394.SZ,002394,联发股份,20100423,L
002395.SZ,002395,双象股份,20100429,L
002396.SZ,002396,星网锐捷,20100623,L
002397.SZ,002397,梦洁股份,20100429,L
002398.SZ,002398,垒知集团,20100506,L
002399.SZ,002399,海普瑞,20100506,L
002400.SZ,002400,省广集团,20100506,L
002401.SZ,002401,中远海科,20100506,L
002402.SZ,002402,和而泰,20100511,L
002403.SZ,002403,爱仕达,20100511,L
002404.SZ,002404,嘉欣丝绸,20100511,L
002405.SZ,002405,四维图新,20100518,L
002406.SZ,002406,远东传动,20100518,L
002407.SZ,002407,多氟多,20100518,L
002408.SZ,002408,齐翔腾达,20100518,L
002409.SZ,002409,雅克科技,20100525,L
002410.SZ,002410,广联达,20100525,L
002411.SZ,002411,延安必康,20100525,L
002412.SZ,002412,汉森制药,20100525,L
002413.SZ,002413,雷科防务,20100528,L
002414.SZ,002414,高德红外,20100716,L
002415.SZ,002415,海康威视,20100528,L
002416.SZ,002416,爱施德,20100528,L
002417.SZ,002417,深南股份,20100601,L
002418.SZ,002418,康盛股份,20100601,L
002419.SZ,002419,天虹股份,20100601,L
002420.SZ,002420,毅昌科技,20100601,L
002421.SZ,002421,达实智能,20100603,L
002422.SZ,002422,科伦药业,20100603,L
002423.SZ,002423,中粮资本,20100603,L
002424.SZ,002424,贵州百灵,20100603,L
002425.SZ,002425,凯撒文化,20100608,L
002426.SZ,002426,胜利精密,20100608,L
002427.SZ,002427,ST尤夫,20100608,L
002428.SZ,002428,云南锗业,20100608,L
002429.SZ,002429,兆驰股份,20100610,L
002430.SZ,002430,杭氧股份,20100610,L
002431.SZ,002431,棕榈股份,20100610,L
002432.SZ,002432,九安医疗,20100610,L
002433.SZ,002433,太安堂,20100618,L
002434.SZ,002434,万里扬,20100618,L
002435.SZ,002435,长江健康,20100618,L
002436.SZ,002436,兴森科技,20100618,L
002437.SZ,002437,誉衡药业,20100623,L
002438.SZ,002438,江苏神通,20100623,L
002439.SZ,002439,启明星辰,20100623,L
002440.SZ,002440,闰土股份,20100706,L
002441.SZ,002441,众业达,20100706,L
002442.SZ,002442,龙星化工,20100706,L
002443.SZ,002443,金洲管道,20100706,L
002444.SZ,002444,巨星科技,20100713,L
002445.SZ,002445,中南文化,20100713,L
002446.SZ,002446,盛路通信,20100713,L
002447.SZ,002447,*ST晨鑫,20100713,L
002448.SZ,002448,中原内配,20100716,L
002449.SZ,002449,国星光电,20100716,L
002451.SZ,002451,摩恩电气,20100720,L
002452.SZ,002452,长高集团,20100720,L
002453.SZ,002453,华软科技,20100720,L
002454.SZ,002454,松芝股份,20100720,L
002455.SZ,002455,百川股份,20100803,L
002456.SZ,002456,欧菲光,20100803,L
002457.SZ,002457,青龙管业,20100803,L
002458.SZ,002458,益生股份,20100810,L
002459.SZ,002459,晶澳科技,20100810,L
002460.SZ,002460,赣锋锂业,20100810,L
002461.SZ,002461,珠江啤酒,20100818,L
002462.SZ,002462,嘉事堂,20100818,L
002463.SZ,002463,沪电股份,20100818,L
002464.SZ,002464,*ST众应,20100831,L
002465.SZ,002465,海格通信,20100831,L
002466.SZ,002466,天齐锂业,20100831,L
002467.SZ,002467,二六三,20100908,L
002468.SZ,002468,申通快递,20100908,L
002469.SZ,002469,三维化学,20100908,L
002470.SZ,002470,*ST金正,20100908,L
002471.SZ,002471,中超控股,20100910,L
002472.SZ,002472,双环传动,20100910,L
002473.SZ,002473,*ST圣莱,20100910,L
002474.SZ,002474,榕基软件,20100915,L
002475.SZ,002475,立讯精密,20100915,L
002476.SZ,002476,宝莫股份,20100915,L
002478.SZ,002478,常宝股份,20100921,L
002479.SZ,002479,富春环保,20100921,L
002480.SZ,002480,新筑股份,20100921,L
002481.SZ,002481,双塔食品,20100921,L
002482.SZ,002482,广田集团,20100929,L
002483.SZ,002483,润邦股份,20100929,L
002484.SZ,002484,江海股份,20100929,L
002485.SZ,002485,雪松发展,20101015,L
002486.SZ,002486,嘉麟杰,20101015,L
002487.SZ,002487,大金重工,20101015,L
002488.SZ,002488,金固股份,20101021,L
002489.SZ,002489,浙江永强,20101021,L
002490.SZ,002490,山东墨龙,20101021,L
002491.SZ,002491,通鼎互联,20101021,L
002492.SZ,002492,恒基达鑫,20101102,L
002493.SZ,002493,荣盛石化,20101102,L
002494.SZ,002494,华斯股份,20101102,L
002495.SZ,002495,佳隆股份,20101102,L
002496.SZ,002496,ST辉丰,20101109,L
002497.SZ,002497,雅化集团,20101109,L
002498.SZ,002498,汉缆股份,20101109,L
002499.SZ,002499,*ST科林,20101109,L
002500.SZ,002500,山西证券,20101115,L
002501.SZ,002501,*ST利源,20101117,L
002502.SZ,002502,鼎龙文化,20101117,L
002503.SZ,002503,搜于特,20101117,L
002504.SZ,002504,ST弘高,20101118,L
002505.SZ,002505,鹏都农牧,20101118,L
002506.SZ,002506,协鑫集成,20101118,L
002507.SZ,002507,涪陵榨菜,20101123,L
002508.SZ,002508,老板电器,20101123,L
002510.SZ,002510,天汽模,20101125,L
002511.SZ,002511,中顺洁柔,20101125,L
002512.SZ,002512,达华智能,20101203,L
002513.SZ,002513,蓝丰生化,20101203,L
002514.SZ,002514,宝馨科技,20101203,L
002515.SZ,002515,金字火腿,20101203,L
002516.SZ,002516,旷达科技,20101207,L
002517.SZ,002517,恺英网络,20101207,L
002518.SZ,002518,科士达,20101207,L
002519.SZ,002519,银河电子,20101207,L
002520.SZ,002520,日发精机,20101210,L
002521.SZ,002521,齐峰新材,20101210,L
002522.SZ,002522,浙江众成,20101210,L
002523.SZ,002523,天桥起重,20101210,L
002524.SZ,002524,光正眼科,20101217,L
002526.SZ,002526,山东矿机,20101217,L
002527.SZ,002527,新时达,20101224,L
002528.SZ,002528,英飞拓,20101224,L
002529.SZ,002529,海源复材,20101224,L
002530.SZ,002530,金财互联,20101231,L
002531.SZ,002531,天顺风能,20101231,L
002532.SZ,002532,天山铝业,20101231,L
002533.SZ,002533,金杯电工,20101231,L
002534.SZ,002534,杭锅股份,20110110,L
002535.SZ,002535,ST林重,20110111,L
002536.SZ,002536,飞龙股份,20110111,L
002537.SZ,002537,海联金汇,20110110,L
002538.SZ,002538,司尔特,20110118,L
002539.SZ,002539,云图控股,20110118,L
002540.SZ,002540,亚太科技,20110118,L
002541.SZ,002541,鸿路钢构,20110118,L
002542.SZ,002542,中化岩土,20110128,L
002543.SZ,002543,万和电气,20110128,L
002544.SZ,002544,杰赛科技,20110128,L
002545.SZ,002545,东方铁塔,20110211,L
002546.SZ,002546,新联电子,20110211,L
002547.SZ,002547,春兴精工,20110218,L
002548.SZ,002548,金新农,20110218,L
002549.SZ,002549,凯美特气,20110218,L
002550.SZ,002550,千红制药,20110218,L
002551.SZ,002551,尚荣医疗,20110225,L
002552.SZ,002552,宝鼎科技,20110225,L
002553.SZ,002553,南方轴承,20110225,L
002554.SZ,002554,惠博普,20110225,L
002555.SZ,002555,三七互娱,20110302,L
002556.SZ,002556,辉隆股份,20110302,L
002557.SZ,002557,洽洽食品,20110302,L
002558.SZ,002558,巨人网络,20110302,L
002559.SZ,002559,亚威股份,20110303,L
002560.SZ,002560,通达股份,20110303,L
002561.SZ,002561,徐家汇,20110303,L
002562.SZ,002562,兄弟科技,20110310,L
002563.SZ,002563,森马服饰,20110311,L
002564.SZ,002564,天沃科技,20110310,L
002565.SZ,002565,顺灏股份,20110318,L
002566.SZ,002566,益盛药业,20110318,L
002567.SZ,002567,唐人神,20110325,L
002568.SZ,002568,百润股份,20110325,L
002569.SZ,002569,ST步森,20110412,L
002570.SZ,002570,贝因美,20110412,L
002571.SZ,002571,德力股份,20110412,L
002572.SZ,002572,索菲亚,20110412,L
002573.SZ,002573,清新环境,20110422,L
002574.SZ,002574,明牌珠宝,20110422,L
002575.SZ,002575,*ST群兴,20110422,L
002576.SZ,002576,通达动力,20110428,L
002577.SZ,002577,雷柏科技,20110428,L
002578.SZ,002578,闽发铝业,20110428,L
002579.SZ,002579,中京电子,20110506,L
002580.SZ,002580,圣阳股份,20110506,L
002581.SZ,002581,未名医药,20110520,L
002582.SZ,002582,好想你,20110520,L
002583.SZ,002583,海能达,20110527,L
002584.SZ,002584,西陇科学,20110602,L
002585.SZ,002585,双星新材,20110602,L
002586.SZ,002586,*ST围海,20110602,L
002587.SZ,002587,奥拓电子,20110610,L
002588.SZ,002588,史丹利,20110610,L
002589.SZ,002589,瑞康医药,20110610,L
002590.SZ,002590,万安科技,20110610,L
002591.SZ,002591,恒大高新,20110621,L
002592.SZ,002592,ST八菱,20111111,L
002593.SZ,002593,日上集团,20110628,L
002594.SZ,002594,比亚迪,20110630,L
002595.SZ,002595,豪迈科技,20110628,L
002596.SZ,002596,海南瑞泽,20110707,L
002597.SZ,002597,金禾实业,20110707,L
002598.SZ,002598,山东章鼓,20110707,L
002599.SZ,002599,盛通股份,20110715,L
002600.SZ,002600,领益智造,20110715,L
002601.SZ,002601,龙佰集团,20110715,L
002602.SZ,002602,世纪华通,20110728,L
002603.SZ,002603,以岭药业,20110728,L
002605.SZ,002605,姚记科技,20110805,L
002606.SZ,002606,大连电瓷,20110805,L
002607.SZ,002607,中公教育,20110810,L
002608.SZ,002608,江苏国信,20110810,L
002609.SZ,002609,捷顺科技,20110815,L
002610.SZ,002610,爱康科技,20110815,L
002611.SZ,002611,东方精工,20110830,L
002612.SZ,002612,朗姿股份,20110830,L
002613.SZ,002613,北玻股份,20110830,L
002614.SZ,002614,奥佳华,20110909,L
002615.SZ,002615,哈尔斯,20110909,L
002616.SZ,002616,长青集团,20110920,L
002617.SZ,002617,露笑科技,20110920,L
002618.SZ,002618,*ST丹邦,20110920,L
002619.SZ,002619,*ST艾格,20110929,L
002620.SZ,002620,瑞和股份,20110929,L
002621.SZ,002621,美吉姆,20110929,L
002622.SZ,002622,融钰集团,20111018,L
002623.SZ,002623,亚玛顿,20111013,L
002624.SZ,002624,完美世界,20111028,L
002625.SZ,002625,光启技术,20111103,L
002626.SZ,002626,金达威,20111028,L
002627.SZ,002627,三峡旅游,20111103,L
002628.SZ,002628,成都路桥,20111103,L
002629.SZ,002629,ST仁智,20111103,L
002630.SZ,002630,华西能源,20111111,L
002631.SZ,002631,德尔未来,20111111,L
002632.SZ,002632,道明光学,20111122,L
002633.SZ,002633,申科股份,20111122,L
002634.SZ,002634,棒杰股份,20111205,L
002635.SZ,002635,安洁科技,20111125,L
002636.SZ,002636,金安国纪,20111125,L
002637.SZ,002637,赞宇科技,20111125,L
002638.SZ,002638,勤上股份,20111125,L
002639.SZ,002639,雪人股份,20111205,L
002640.SZ,002640,*ST跨境,20111208,L
002641.SZ,002641,永高股份,20111208,L
002642.SZ,002642,荣联科技,20111220,L
002643.SZ,002643,万润股份,20111220,L
002644.SZ,002644,佛慈制药,20111222,L
002645.SZ,002645,华宏科技,20111220,L
002646.SZ,002646,青青稞酒,20111222,L
002647.SZ,002647,仁东控股,20111228,L
002648.SZ,002648,卫星化学,20111228,L
002649.SZ,002649,博彦科技,20120106,L
002650.SZ,002650,加加食品,20120106,L
002651.SZ,002651,利君股份,20120106,L
