"code","pp3","jzdate"
"300385",12500,"2020-06-30"
"300385",13000,"2020-08-20"
"300385",13500,"2020-07-31"
"300385",13500,"2021-01-08"
"300385",13600,"2020-12-18"
"300385",13600,"2021-01-20"
"300385",13700,"2020-12-10"
"300385",13800,"2020-11-30"
"300385",14400,"2020-11-20"
"300385",14900,"2020-09-10"
"300385",15200,"2020-08-31"
"300385",15800,"2020-09-30"
"300386",36800,"2020-06-19"
"300386",36900,"2020-06-30"
"300386",40400,"2020-07-20"
"300386",46200,"2020-12-31"
"300386",46800,"2020-11-30"
"300386",48200,"2020-08-10"
"300386",49200,"2020-07-31"
"300386",49700,"2020-09-30"
"300386",50400,"2020-10-30"
"300386",51600,"2020-09-18"
"300387",10700,"2020-07-10"
"300387",10800,"2020-06-30"
"300387",10900,"2020-06-19"
"300387",11000,"2020-07-31"
"300387",13500,"2020-09-30"
"300388",24200,"2020-06-30"
"300388",28400,"2021-01-20"
"300388",30200,"2020-11-30"
"300388",30600,"2020-10-20"
"300388",30600,"2020-10-21"
"300388",30900,"2020-09-30"
"300389",15000,"2020-09-30"
"300389",15300,"2020-06-30"
"300390",27500,"2020-06-30"
"300390",32400,"2020-09-30"
"300391",7917,"2020-09-30"
"300391",8966,"2020-06-30"
"300392",21500,"2020-09-30"
"300392",25800,"2020-06-30"
"300393",19500,"2020-06-30"
"300393",27300,"2020-09-30"
"300394",12300,"2020-08-10"
"300394",12300,"2020-09-10"
"300394",12800,"2020-06-30"
"300394",12800,"2020-09-18"
"300394",12900,"2020-07-31"
"300394",13000,"2020-07-10"
"300394",13000,"2020-09-30"
"300394",13100,"2020-08-31"
"300394",13300,"2020-06-19"
"300394",13300,"2020-07-20"
"300394",13400,"2020-06-10"
"300394",13500,"2020-10-30"
"300394",13800,"2020-08-20"
"300394",13900,"2020-11-10"
"300394",14300,"2020-12-18"
"300394",14400,"2020-11-30"
"300394",14500,"2020-12-31"
"300394",14600,"2020-12-10"
"300394",14900,"2020-10-20"
"300394",15200,"2021-01-08"
"300394",15700,"2021-01-29"
"300394",16600,"2021-01-20"
"300395",8557,"2020-09-30"
"300395",10500,"2020-06-30"
"300396",10700,"2020-06-30"
"300396",11300,"2020-09-30"
"300397",27700,"2020-06-10"
"300397",30400,"2020-06-19"
"300397",31900,"2020-06-30"
"300397",37500,"2020-07-10"
"300397",39400,"2020-07-20"
"300397",42200,"2020-07-31"
"300397",47800,"2020-08-10"
"300397",48600,"2020-08-20"
"300397",56200,"2020-08-31"
"300397",58100,"2021-01-29"
"300397",60300,"2021-01-20"
"300397",61000,"2020-12-10"
"300397",61400,"2021-01-08"
"300397",61700,"2020-12-31"
"300397",62100,"2020-11-20"
"300397",63000,"2020-11-30"
"300397",63400,"2020-11-10"
"300397",64700,"2020-10-30"
"300397",67000,"2020-09-18"
"300397",67100,"2020-10-09"
"300397",67300,"2020-09-30"
"300397",67700,"2020-10-20"
"300397",67800,"2020-09-10"
"300398",33900,"2021-01-08"
"300398",34200,"2020-08-20"
"300398",34700,"2021-01-20"
"300398",34800,"2020-06-19"
"300398",34800,"2020-11-20"
"300398",34900,"2020-07-20"
"300398",35300,"2020-06-30"
"300398",35300,"2020-08-31"
"300398",35300,"2020-12-18"
"300398",35400,"2020-07-31"
"300398",35400,"2020-08-10"
"300398",35700,"2020-11-30"
"300398",36100,"2020-09-10"
"300398",36200,"2020-06-10"
"300398",36600,"2020-11-10"
"300398",36700,"2020-10-30"
"300398",37000,"2020-10-20"
"300398",37300,"2020-09-30"
"300398",38400,"2020-09-18"
"300398",39100,"2020-07-10"
"300399",15100,"2020-06-30"
"300399",15200,"2020-08-20"
"300399",15500,"2021-01-29"
"300399",15800,"2020-06-19"
"300399",15800,"2021-01-20"
"300399",16400,"2020-12-31"
"300399",16900,"2020-08-31"
"300399",17100,"2020-12-18"
"300399",18500,"2020-10-09"
"300399",18600,"2020-09-30"
"300399",18700,"2020-10-30"
"300399",19900,"2020-10-20"
"300399",20000,"2020-11-10"
"300399",20600,"2020-09-18"
"300400",16900,"2020-06-30"
"300400",17900,"2020-09-30"
"300401",28000,"2020-09-30"
"300401",30300,"2020-06-30"
"300402",12000,"2020-08-20"
"300402",12300,"2020-06-30"
"300402",12400,"2020-06-19"
"300402",14400,"2020-09-10"
"300402",14600,"2020-08-31"
"300402",18000,"2020-10-09"
"300402",18300,"2020-09-30"
"300402",20000,"2020-12-10"
"300402",20900,"2020-09-18"
"300402",26600,"2020-10-20"
"300403",15600,"2020-08-10"
"300403",15700,"2020-08-20"
"300403",15800,"2020-07-20"
"300403",16300,"2020-07-31"
"300403",16400,"2020-10-20"
"300403",16500,"2020-06-30"
"300403",16500,"2020-07-10"
"300403",16600,"2020-06-10"
"300403",16600,"2020-06-19"
"300403",17500,"2020-09-30"
"300403",17700,"2020-09-18"
"300403",18000,"2020-10-30"
"300403",18200,"2020-08-31"
"300403",18300,"2020-09-10"
"300403",27700,"2021-01-29"
"300403",28800,"2021-01-08"
"300403",29300,"2021-01-20"
"300403",30000,"2020-12-31"
"300403",31700,"2020-12-18"
"300403",33600,"2020-12-10"
"300403",34600,"2020-11-30"
"300403",36300,"2020-11-10"
"300403",38600,"2020-11-20"
"300404",8922,"2020-08-10"
"300404",10100,"2020-06-30"
"300404",20700,"2020-12-18"
"300404",21300,"2020-11-30"
"300404",21900,"2020-11-20"
"300404",22200,"2020-11-10"
"300404",23100,"2020-09-30"
"300404",23200,"2020-09-18"
"300404",25200,"2020-08-31"
"300404",25300,"2020-08-20"
"300405",11300,"2020-06-30"
"300405",20100,"2020-09-30"
"300406",13700,"2020-09-30"
"300406",14900,"2020-06-30"
"300407",13500,"2020-09-30"
"300407",13500,"2020-10-10"
"300407",13700,"2020-10-20"
"300407",13800,"2020-09-10"
"300407",13800,"2020-09-20"
"300407",14200,"2020-08-20"
"300407",14500,"2020-07-20"
"300407",14500,"2020-08-10"
"300407",14500,"2020-08-31"
"300407",14600,"2020-07-31"
"300407",14700,"2020-07-10"
"300407",14900,"2021-01-31"
"300407",15100,"2020-06-30"
"300407",15100,"2021-01-10"
"300407",15100,"2021-01-20"
"300407",15200,"2020-06-20"
"300407",15400,"2020-06-10"
"300407",15600,"2020-12-20"
"300407",15600,"2020-12-31"
"300407",16900,"2020-11-10"
"300407",17800,"2020-10-31"
"300408",21000,"2020-09-30"
"300408",27400,"2020-06-30"
"300409",27500,"2020-06-30"
"300409",29200,"2020-09-30"
"300410",24500,"2020-06-30"
"300410",26800,"2020-09-30"
"300411",15900,"2020-06-30"
"300411",23100,"2020-09-30"
"300412",19200,"2020-06-30"
"300412",25900,"2020-09-30"
"300413",21800,"2020-09-30"
"300413",22100,"2020-06-30"
"300413",25200,"2020-11-20"
"300414",18700,"2020-06-30"
"300414",21300,"2020-09-30"
"300415",11300,"2020-09-30"
"300415",14200,"2020-06-30"
"300416",11300,"2020-06-30"
"300416",11600,"2020-09-30"
"300417",10000,"2020-06-30"
"300417",13300,"2020-09-30"
"300418",80900,"2020-06-30"
"300418",106300,"2020-09-30"
"300419",25400,"2020-09-30"
"300419",25800,"2020-06-30"
"300420",26900,"2020-06-30"
"300420",34100,"2020-09-30"
"300421",12800,"2020-08-10"
"300421",12900,"2020-07-20"
"300421",12900,"2020-08-20"
"300421",13000,"2020-07-31"
"300421",13100,"2020-06-30"
"300421",13100,"2020-07-10"
"300421",13300,"2020-06-10"
"300421",13300,"2020-06-20"
"300421",14400,"2020-09-30"
"300421",14400,"2020-10-10"
"300421",15000,"2020-08-31"
"300421",15000,"2020-09-10"
"300421",15300,"2020-09-20"
"300421",16600,"2021-01-31"
"300421",17000,"2021-01-10"
"300421",17600,"2021-01-20"
"300421",18200,"2020-11-30"
"300421",19100,"2020-11-10"
"300421",19800,"2020-11-20"
"300421",20200,"2020-12-20"
"300421",21000,"2020-10-30"
"300421",28000,"2020-10-20"
"300422",23000,"2020-12-31"
"300422",23100,"2020-12-18"
"300422",23200,"2020-12-10"
"300422",23900,"2020-11-30"
"300422",24900,"2021-01-08"
"300422",25600,"2020-07-20"
"300422",25700,"2020-07-31"
"300422",26100,"2020-07-10"
"300422",26200,"2020-08-10"
"300422",26400,"2020-08-20"
"300422",27100,"2020-06-30"
"300422",27200,"2020-06-19"
"300422",27300,"2020-06-10"
"300422",28000,"2020-09-10"
"300422",28100,"2020-09-30"
"300422",28100,"2020-10-09"
"300422",28300,"2020-08-31"
"300422",28300,"2020-10-20"
"300422",28600,"2020-09-18"
"300423",12900,"2020-06-30"
"300423",12900,"2020-08-10"
"300423",13000,"2020-07-31"
"300423",13100,"2020-08-20"
"300423",13500,"2020-07-20"
"300423",16700,"2020-08-31"
"300423",18500,"2020-09-30"
"300423",18800,"2020-09-10"
"300424",19100,"2020-06-30"
"300424",26600,"2020-09-30"
"300425",16300,"2020-06-19"
"300425",16400,"2020-06-10"
"300425",16400,"2020-06-30"
"300425",16900,"2020-07-09"
"300425",17400,"2020-08-10"
"300425",18000,"2020-07-20"
"300425",19700,"2021-01-29"
"300425",20000,"2021-01-20"
"300425",20200,"2021-01-08"
"300425",20500,"2020-12-18"
"300425",20500,"2020-12-31"
"300425",20700,"2020-11-20"
"300425",20700,"2020-12-10"
"300425",20900,"2020-10-30"
"300425",20900,"2020-11-10"
"300425",20900,"2020-11-30"
"300425",22000,"2020-09-30"
"300425",22600,"2020-09-18"
"300425",22900,"2020-09-10"
"300425",23600,"2020-08-31"
"300426",12900,"2021-01-20"
"300426",13000,"2021-01-29"
"300426",13200,"2020-11-30"
"300426",13600,"2020-10-30"
"300426",14700,"2020-09-30"
"300426",15100,"2020-06-30"
"300427",19600,"2020-06-30"
"300427",20400,"2020-09-30"
"300428",13500,"2020-08-20"
"300428",13900,"2020-08-10"
"300428",14200,"2020-07-31"
"300428",14400,"2020-06-19"
"300428",14500,"2020-06-30"
"300428",14500,"2020-07-20"
"300428",15700,"2020-07-10"
"300428",16400,"2020-08-31"
"300428",16400,"2020-10-10"
"300428",16600,"2020-09-30"
"300428",16700,"2020-09-20"
"300428",17000,"2020-10-20"
"300428",19600,"2021-01-20"
"300428",20300,"2020-12-31"
"300428",20700,"2020-12-20"
"300428",21300,"2020-12-10"
"300428",21400,"2020-11-20"
"300428",21900,"2020-11-18"
"300428",22300,"2020-11-30"
"300428",23300,"2020-11-10"
"300429",47700,"2021-01-29"
"300429",51800,"2020-06-30"
"300429",53000,"2020-09-30"
"300429",54800,"2020-07-10"
"300430",10600,"2020-08-20"
"300430",10700,"2020-08-10"
"300430",10700,"2020-09-10"
"300430",10900,"2020-08-31"
"300430",11100,"2020-10-09"
"300430",11300,"2020-09-30"
"300430",11600,"2020-07-30"
"300430",12000,"2020-06-30"
"300430",12300,"2021-01-20"
"300430",12500,"2020-12-31"
"300430",12600,"2020-10-20"
"300430",12900,"2020-10-30"
"300430",13100,"2020-12-18"
"300432",30000,"2020-08-31"
"300432",39100,"2020-06-30"
"300432",41500,"2020-09-30"
"300433",112600,"2020-06-30"
"300433",194500,"2020-09-30"
"300434",12900,"2020-06-30"
"300434",13200,"2020-09-30"
"300435",12000,"2020-06-10"
"300435",13000,"2020-06-30"
"300435",15800,"2020-10-30"
"300435",16000,"2020-08-20"
"300435",16000,"2020-09-30"
"300435",16400,"2020-11-10"
"300435",17200,"2020-11-29"
"300435",17200,"2020-11-30"
"300435",19800,"2020-10-20"
"300436",15600,"2020-09-30"
"300436",16800,"2020-06-30"
"300437",12600,"2020-06-30"
"300437",12600,"2020-07-10"
"300437",12600,"2020-08-10"
"300437",12700,"2020-06-19"
"300437",12700,"2020-07-30"
"300437",12700,"2020-08-20"
"300437",13900,"2020-09-20"
"300437",14500,"2021-01-29"
"300437",15200,"2020-09-30"
"300437",15300,"2020-11-10"
"300437",15400,"2020-10-09"
"300437",15500,"2020-10-30"
"300437",15600,"2020-12-10"
"300437",16400,"2020-11-20"
"300437",16800,"2020-10-20"
"300438",27700,"2020-06-19"
"300438",28100,"2020-08-31"
"300438",28800,"2020-06-10"
"300438",30000,"2020-06-30"
"300438",30200,"2020-09-30"
"300438",31500,"2020-10-30"
"300438",31500,"2020-11-10"
"300438",31600,"2020-11-20"
"300438",31700,"2020-10-20"
"300438",39100,"2020-12-31"
"300438",40700,"2020-11-30"
"300439",27500,"2020-06-30"
"300439",28100,"2020-09-30"
"300440",18700,"2020-06-30"
"300440",20100,"2020-09-30"
"300441",12200,"2020-06-30"
"300441",20200,"2020-09-30"
"300442",7067,"2020-10-28"
"300442",7355,"2020-09-30"
"300442",8727,"2020-06-30"
"300443",23600,"2020-06-30"
"300443",29400,"2020-12-31"
"300443",33600,"2021-01-31"
"300443",34400,"2020-09-30"
"300444",22600,"2020-06-30"
"300444",27100,"2020-09-30"
"300445",7677,"2020-09-30"
"300445",7834,"2020-08-31"
"300445",7873,"2021-01-29"
"300445",8210,"2020-12-31"
"300445",8360,"2020-11-30"
"300445",8482,"2020-10-30"
"300445",8673,"2020-07-31"
"300445",9621,"2020-06-30"
"300446",16300,"2020-06-30"
"300446",16300,"2020-09-30"
"300447",15000,"2020-06-30"
"300447",22500,"2020-09-30"
"300448",29100,"2020-06-30"
"300448",30200,"2020-09-30"
"300449",19900,"2020-06-30"
"300449",21400,"2020-09-30"
"300450",42500,"2020-09-30"
"300450",46400,"2020-06-30"
"300451",30000,"2020-06-30"
"300451",39300,"2020-09-30"
"300452",8909,"2020-09-30"
"300452",10400,"2020-06-30"
"300453",17700,"2020-06-30"
"300453",27600,"2020-09-30"
"300454",9761,"2020-09-30"
"300454",10400,"2020-06-30"
"300455",21300,"2020-06-30"
"300455",21800,"2020-06-20"
"300455",24100,"2020-10-30"
"300455",24600,"2020-08-10"
"300455",24700,"2020-09-30"
"300455",24700,"2020-10-20"
"300455",24700,"2020-11-30"
"300455",24900,"2020-11-10"
"300455",25000,"2020-12-18"
"300455",25200,"2021-01-20"
"300455",25400,"2020-08-01"
"300455",25500,"2020-09-20"
"300455",25900,"2020-09-10"
"300455",26600,"2020-08-20"
"300455",27700,"2020-08-31"
"300456",36300,"2020-08-31"
"300456",37600,"2020-07-31"
"300456",40300,"2020-06-30"
"300456",41300,"2020-10-30"
"300456",41300,"2020-12-31"
"300456",42400,"2020-09-30"
"300456",44300,"2020-11-30"
"300456",45200,"2021-01-29"
"300457",13000,"2020-06-30"
"300457",16300,"2020-09-30"
"300458",32300,"2020-06-30"
"300458",38800,"2020-09-30"
"300459",75400,"2020-08-10"
"300459",75700,"2020-07-20"
"300459",76700,"2020-07-31"
"300459",77700,"2020-07-10"
"300459",87400,"2020-06-30"
"300459",125900,"2020-09-30"
"300460",19600,"2020-06-10"
"300460",19900,"2020-12-18"
"300460",20000,"2021-01-08"
"300460",20200,"2021-01-20"
"300460",20300,"2020-12-31"
"300460",21000,"2020-06-19"
"300460",21200,"2020-06-30"
"300460",21900,"2020-12-10"
"300460",22600,"2020-11-30"
"300460",25900,"2020-09-30"
"300461",6515,"2020-06-30"
"300461",8020,"2020-07-31"
"300461",9754,"2020-11-30"
"300461",10900,"2020-10-30"
"300461",11100,"2020-09-30"
"300461",13400,"2020-12-31"
"300461",14000,"2020-08-31"
"300461",14000,"2021-01-29"
"300462",15400,"2020-06-30"
"300462",18700,"2020-09-30"
"300462",18700,"2021-01-08"
"300462",19100,"2020-12-31"
"300462",19300,"2020-12-18"
"300462",19400,"2021-01-20"
"300462",19700,"2020-11-30"
"300463",14900,"2020-06-10"
"300463",16400,"2020-09-30"
"300463",16900,"2020-09-18"
"300463",16900,"2020-11-20"
"300463",17000,"2020-11-30"
"300463",18800,"2021-01-29"
"300463",19700,"2020-07-10"
"300463",20000,"2020-06-30"
"300463",22700,"2020-06-19"
"300463",22700,"2020-07-31"
"300464",17900,"2020-06-30"
"300464",21100,"2020-09-30"
"300465",51400,"2020-06-30"
"300465",56600,"2020-09-30"
"300466",25600,"2020-06-30"
"300466",33700,"2020-09-30"
"300467",21500,"2020-12-31"
"300467",21800,"2020-11-20"
"300467",21800,"2020-12-20"
"300467",22100,"2020-11-30"
"300467",22200,"2020-06-10"
"300467",22200,"2020-09-30"
"300467",22200,"2020-10-10"
"300467",22200,"2020-12-10"
"300467",22500,"2020-11-10"
"300467",22700,"2020-10-31"
"300467",23200,"2020-10-20"
"300467",23400,"2020-09-18"
"300467",26100,"2020-06-30"
"300468",40600,"2020-06-30"
"300468",43400,"2020-09-30"
"300469",16300,"2020-06-30"
"300469",17600,"2020-09-30"
"300470",6745,"2020-09-30"
"300470",6898,"2020-06-30"
"300471",26200,"2020-06-30"
"300471",30000,"2020-09-30"
"300472",12800,"2020-09-30"
"300472",14500,"2020-06-30"
"300473",10900,"2020-09-30"
"300473",14300,"2020-06-30"
"300474",21600,"2020-08-20"
"300474",22800,"2020-06-30"
"300474",22800,"2020-07-20"
"300474",23000,"2020-07-31"
"300474",23800,"2020-09-10"
"300474",24300,"2020-08-10"
"300474",26100,"2020-09-30"
"300474",26800,"2021-01-31"
"300474",27100,"2020-10-20"
"300474",27200,"2020-11-20"
"300474",31200,"2020-12-31"
"300475",9965,"2020-06-30"
"300475",12400,"2020-09-30"
"300476",21900,"2021-01-29"
"300476",22400,"2021-01-08"
"300476",22500,"2020-12-31"
"300476",22900,"2020-06-30"
"300476",23100,"2020-07-20"
"300476",23100,"2020-12-18"
"300476",23200,"2020-06-10"
"300476",23200,"2020-07-10"
"300476",23300,"2021-01-20"
"300476",23400,"2020-12-10"
"300476",24100,"2020-07-31"
"300476",24200,"2020-11-30"
"300476",24400,"2020-06-20"
"300476",24600,"2020-08-10"
"300476",24700,"2020-11-10"
"300476",24700,"2020-11-20"
"300476",28900,"2020-10-10"
"300476",29100,"2020-09-30"
"300476",29300,"2020-08-31"
"300477",18700,"2020-06-30"
"300477",24100,"2020-09-30"
"300478",7327,"2020-06-30"
"300478",7871,"2020-08-31"
"300478",7871,"2020-09-10"
"300478",8247,"2020-09-30"
"300479",20000,"2020-09-30"
"300479",21900,"2020-06-30"
"300480",14900,"2020-09-30"
"300480",15900,"2020-06-30"
"300481",17800,"2021-01-20"
"300481",18300,"2020-11-10"
"300481",18700,"2020-12-18"
"300481",18800,"2020-11-30"
"300481",20000,"2020-09-30"
"300481",20500,"2020-06-30"
"300482",12700,"2020-06-30"
"300482",17400,"2020-09-30"
"300483",5996,"2020-09-30"
"300483",7018,"2020-06-30"
"300484",14300,"2020-06-30"
"300484",22600,"2020-09-30"
"300484",23500,"2021-01-08"
"300484",23600,"2021-01-20"
"300484",24800,"2020-12-18"
"300484",25500,"2020-12-10"
"300484",26800,"2020-11-30"
"300484",28600,"2020-11-10"
"300484",28600,"2020-11-20"
"300484",29600,"2020-10-30"
"300484",38200,"2020-10-20"
"300485",51300,"2020-09-30"
"300485",51600,"2020-06-30"
"300486",9141,"2020-12-10"
"300486",9145,"2020-11-30"
"300486",9164,"2021-01-08"
"300486",9168,"2020-12-18"
"300486",9211,"2021-01-20"
"300486",9254,"2020-10-20"
"300486",9303,"2020-11-20"
"300486",9322,"2020-09-30"
"300486",9334,"2020-09-10"
"300486",9345,"2020-09-18"
"300486",9432,"2020-12-31"
"300486",9768,"2020-08-20"
"300486",9826,"2020-08-31"
"300486",9828,"2020-08-10"
"300486",9976,"2020-06-10"
"300486",10200,"2020-06-19"
"300486",10400,"2020-06-30"
"300486",10700,"2020-07-20"
"300487",9503,"2020-09-30"
"300487",15600,"2020-06-30"
"300488",7044,"2020-10-09"
"300488",7046,"2020-09-30"
"300488",7082,"2020-08-20"
"300488",7145,"2020-09-10"
"300488",7198,"2020-08-31"
"300488",7201,"2020-09-18"
"300488",7207,"2020-08-10"
"300488",7509,"2020-07-31"
"300488",7816,"2020-07-20"
"300488",8032,"2020-07-10"
"300488",8332,"2020-12-18"
"300488",8345,"2021-01-20"
"300488",8478,"2020-11-10"
"300488",8654,"2020-12-10"
"300488",8730,"2020-06-30"
"300488",8803,"2020-11-20"
"300488",8922,"2020-06-19"
"300488",9106,"2020-11-30"
"300488",9485,"2020-10-30"
"300488",9532,"2020-06-10"
"300489",5100,"2020-06-10"
"300489",5470,"2020-06-30"
"300489",6600,"2020-07-10"
"300489",7300,"2020-07-20"
"300489",7700,"2020-07-31"
"300489",7900,"2020-10-20"
"300489",8000,"2020-08-31"
"300489",8000,"2020-10-09"
"300489",8010,"2020-09-30"
"300489",8700,"2020-09-10"
"300490",15500,"2020-10-20"
"300490",15800,"2020-09-30"
"300490",15800,"2020-10-09"
"300490",16000,"2020-06-30"
"300490",16200,"2020-07-10"
"300490",16200,"2020-09-20"
"300490",16300,"2020-08-10"
"300490",16600,"2020-07-31"
"300490",16600,"2020-08-31"
"300490",16700,"2020-08-20"
"300490",17400,"2020-07-20"
"300490",20200,"2020-11-30"
"300490",21200,"2020-11-20"
"300490",22700,"2020-11-10"
"300490",23700,"2020-12-20"
"300490",25800,"2020-10-30"
"300491",12000,"2020-08-10"
"300491",12200,"2020-07-20"
"300491",12400,"2020-07-31"
"300491",12400,"2020-08-20"
"300491",12500,"2020-07-10"
"300491",12600,"2020-06-30"
"300491",13000,"2020-08-31"
"300491",15300,"2020-09-30"
"300491",15700,"2021-01-10"
"300491",16500,"2020-09-20"
"300491",16800,"2020-10-31"
"300491",17500,"2020-10-20"
"300491",18100,"2020-09-10"
"300491",20900,"2020-11-10"
"300492",5130,"2020-09-30"
"300492",5461,"2020-06-30"
"300493",36800,"2020-06-30"
"300493",37500,"2020-09-30"
"300494",34700,"2020-09-30"
"300494",38100,"2020-06-30"
"300495",37200,"2020-09-30"
"300495",41100,"2020-06-30"
"300496",41200,"2020-06-30"
"300496",44200,"2020-09-30"
"300497",32700,"2020-06-30"
"300497",37600,"2020-09-30"
"300498",124500,"2020-06-30"
"300498",160300,"2020-09-30"
"300499",11300,"2020-06-30"
"300499",16400,"2020-09-30"
"300500",11500,"2021-01-08"
"300500",11700,"2020-12-18"
"300500",11700,"2020-12-31"
"300500",11800,"2020-12-10"
"300500",11900,"2020-11-30"
"300500",12000,"2020-11-20"
"300500",12100,"2020-10-30"
"300500",12200,"2021-01-20"
"300500",12700,"2020-09-30"
"300500",13000,"2020-07-31"
"300500",13300,"2020-07-20"
"300500",13600,"2020-08-20"
"300500",13800,"2020-09-18"
"300500",14100,"2020-06-30"
"300500",14200,"2020-08-31"
"300501",9525,"2020-06-30"
"300501",9798,"2020-07-20"
"300501",10200,"2020-08-10"
"300501",10500,"2020-09-10"
"300501",12800,"2020-09-30"
"300502",27800,"2020-06-30"
"300502",28600,"2020-09-30"
"300503",10100,"2020-06-30"
"300503",11200,"2020-08-31"
"300503",11500,"2020-07-31"
"300503",12200,"2020-09-10"
"300503",12200,"2020-09-30"
"300503",12500,"2020-10-30"
"300503",24000,"2020-12-10"
"300504",27400,"2021-01-29"
"300504",28100,"2021-01-20"
"300504",28200,"2021-01-08"
"300504",29400,"2020-12-18"
"300504",29800,"2020-12-10"
"300504",30400,"2020-10-20"
"300504",30500,"2020-08-31"
"300504",30700,"2020-11-30"
"300504",30800,"2020-08-10"
"300504",30800,"2020-08-20"
"300504",30800,"2020-09-30"
"300504",31100,"2020-09-10"
"300504",31100,"2020-11-20"
"300504",31300,"2020-07-31"
"300504",31600,"2020-09-18"
"300504",32200,"2020-06-19"
"300504",32200,"2020-07-10"
"300504",32400,"2020-11-10"
"300504",32500,"2020-06-30"
"300505",10900,"2020-09-30"
"300505",14100,"2020-06-30"
"300506",29000,"2021-01-20"
"300506",29100,"2020-12-10"
